,theme,time
153250,autopsy,6361.0
153251,autopsy,177755.0
153252,autopsy,3883440.0
153253,autopsy,9480.0
153254,autopsy,12572340.0
153255,autopsy,51300.0
153256,autopsy,1516.0
153257,autopsy,9408.0
153258,autopsy,1740.0
153259,autopsy,969.0
153260,autopsy,11820.0
153261,autopsy,36.0
153262,autopsy,925339.75
153263,autopsy,650460.0
153264,autopsy,720.0
153265,autopsy,322500.0
153266,autopsy,852.0
153267,autopsy,434520.0
153268,autopsy,16327210.0
153269,autopsy,2066340.0
153270,autopsy,120.0
153271,autopsy,521351.0
153272,autopsy,63180.0
153273,autopsy,69683.0
153274,autopsy,196.0
153275,autopsy,130800.0
153276,autopsy,510.0
153277,autopsy,3700.0
153278,autopsy,114.0
153279,autopsy,41310.0
153280,autopsy,222660.0
153281,autopsy,2730780.0
153282,autopsy,14372.0
153283,autopsy,2168352.0
153284,autopsy,4150438.0
153285,autopsy,32574164.0
153286,autopsy,7694.0
153287,autopsy,269.0
153288,autopsy,120.0
153289,autopsy,2659.0
153290,autopsy,13500.0
153291,autopsy,487.0
153292,autopsy,3026400.0
153293,autopsy,13974.0
153294,autopsy,391.0
153295,autopsy,403680.0
153296,autopsy,465.5
153297,autopsy,14746.5
153298,autopsy,206850.0
153299,autopsy,338266.0
153300,autopsy,1817839.0
153301,autopsy,192717.0
153302,autopsy,70.5
153303,autopsy,169890.0
153304,autopsy,301756.75
153305,autopsy,216420.0
153306,autopsy,3117901.0
153307,autopsy,166.0
153308,autopsy,1209637.0
153309,autopsy,195969.5
153310,autopsy,1440.0
153311,autopsy,812060.0
153312,autopsy,165360.0
153313,autopsy,19676.0
153314,autopsy,14400.0
153315,autopsy,94260.0
153316,autopsy,695820.0
153317,autopsy,1909598.6
153318,autopsy,1500.0
153319,autopsy,28851.666666666668
153320,autopsy,114759.5
153321,autopsy,31110.0
153322,autopsy,1080.0
153323,autopsy,34590.0
153324,autopsy,216491.0
153325,autopsy,2922936.0
153326,autopsy,10740.0
153327,autopsy,28062.0
153328,autopsy,1260.0
153329,autopsy,611.0
153330,autopsy,201505.33333333334
153331,autopsy,13920.0
153332,autopsy,2119.5
153333,autopsy,2803.0
153334,autopsy,55320.0
153335,autopsy,112440.0
153336,autopsy,31557651.0
153337,autopsy,31560024.0
153338,autopsy,1860.0
153339,autopsy,2276880.0
153340,autopsy,375.0
153341,autopsy,73410420.0
153342,autopsy,520.0
153343,autopsy,1145.0
153344,autopsy,961980.0
153345,autopsy,68308.5
153346,autopsy,291621.3333333333
153347,autopsy,2885721.0
153348,autopsy,840.0
153349,autopsy,133260.0
153350,autopsy,3544080.0
153351,autopsy,87037.0
153352,autopsy,268740.0
153353,autopsy,335700.0
153354,autopsy,172.0
153355,autopsy,463.5
153356,autopsy,43.0
153357,autopsy,456.0
153358,autopsy,6086.0
153359,autopsy,349.0
153360,autopsy,16265.0
153361,autopsy,1030260.0
153362,autopsy,25020.0
153363,autopsy,9300.0
153364,autopsy,5742.0
153365,autopsy,1058460.0
153366,autopsy,994320.0
153367,autopsy,11393.0
153368,autopsy,714691.0
153369,autopsy,781508.0
153370,autopsy,71238.0
153371,autopsy,775.0
153372,autopsy,81410.21904761904
153373,autopsy,604115.0
153374,autopsy,177.0
153375,autopsy,257.0
153376,autopsy,199.0
153377,autopsy,17405944.0
153378,autopsy,575.0
153379,autopsy,40.0
153380,autopsy,341.0
153381,autopsy,117955.625
153382,autopsy,1340.0
153383,autopsy,52309.0
153384,autopsy,6027.0
153385,autopsy,457980.0
153386,autopsy,1934.6666666666667
153387,autopsy,264450.0
153388,autopsy,8100.0
153389,autopsy,66720.0
153390,autopsy,227.0
153391,autopsy,3039.0
153392,autopsy,61808.0
153393,autopsy,3473.0
153394,autopsy,65700.0
153395,autopsy,70088.0
153396,autopsy,3156.0
153397,autopsy,1217391.0
153398,autopsy,1552.0
153399,autopsy,67620.0
153400,autopsy,3373.0
153401,autopsy,3098.0
153402,autopsy,23820.0
153403,autopsy,36.0
153404,autopsy,2460.0
153405,autopsy,68040.0
153406,autopsy,10980.0
153407,autopsy,6906.5
153408,autopsy,1741020.0
153409,autopsy,6247080.0
153410,autopsy,4540.0
153411,autopsy,43200.0
153412,autopsy,14100.0
153413,autopsy,440884.5
153414,autopsy,224.5
153415,autopsy,92880.0
153416,autopsy,564.0
153417,autopsy,3500.0
153418,autopsy,131730.0
153419,autopsy,594565.0
153420,autopsy,240.33333333333334
153421,autopsy,133920.0
153422,autopsy,2.0
153423,autopsy,1.0
153424,autopsy,1.0
153425,autopsy,12132330.0
153426,autopsy,10357560.0
153427,autopsy,1189850.25
153428,autopsy,43200.0
153429,autopsy,38789520.0
153430,autopsy,2939460.0
153431,autopsy,1948.0
153432,autopsy,3953.5
153433,autopsy,2.0
153434,autopsy,5940.0
153435,autopsy,598546.75
153436,autopsy,882.0
153437,autopsy,129.0
153438,autopsy,41438.0
153439,autopsy,350540.0
153440,autopsy,26909.5
153441,autopsy,566.0
153442,autopsy,1512.0
153443,autopsy,27279.0
153444,autopsy,165360.0
153445,autopsy,2730.0
153446,autopsy,891600.0
153447,autopsy,1128060.0
153448,autopsy,16426500.0
153449,autopsy,50340.0
153450,autopsy,133080.0
153451,autopsy,8808.0
153452,autopsy,660.0
153453,autopsy,36000.0
153454,autopsy,46140.0
153455,autopsy,660.0
153456,autopsy,7800.0
153457,autopsy,4860.0
153458,autopsy,36000.0
153459,autopsy,9120.0
153460,autopsy,72877.5
153461,autopsy,14700.0
153462,autopsy,18000.0
153463,autopsy,246480.0
153464,autopsy,3090.0
153465,autopsy,36000.0
153466,autopsy,4140.0
153467,autopsy,6798940.0
153468,autopsy,3540.0
153469,autopsy,3792.0
153470,autopsy,32400.0
153471,autopsy,1500.0
153472,autopsy,1500.0
153473,autopsy,827370.0
153474,autopsy,72300.0
153475,autopsy,946380.0
153476,autopsy,156000.0
153477,autopsy,32070.0
153478,autopsy,2340.0
153479,autopsy,83460.0
153480,autopsy,7270.0
153481,autopsy,43200.0
153482,autopsy,7380.0
153483,autopsy,36000.0
153484,autopsy,81060.0
153485,autopsy,629460.0
153486,autopsy,8220.0
153487,autopsy,12270.0
153488,autopsy,29850.0
153489,autopsy,20809020.0
153490,autopsy,63660.0
153491,autopsy,6180.0
153492,autopsy,1950.0
153493,autopsy,19692.0
153494,autopsy,6150.0
153495,autopsy,6540.0
153496,autopsy,4717020.0
153497,autopsy,315960.0
153498,autopsy,13048920.0
153499,autopsy,32970.0
153500,autopsy,346620.0
153501,autopsy,7380.0
153502,autopsy,43020.0
153503,autopsy,2700.0
153504,autopsy,9195.0
153505,autopsy,28420.0
153506,autopsy,1226160.0
153507,autopsy,36000.0
153508,autopsy,34480.0
153509,autopsy,1200.0
153510,autopsy,2400.0
153511,autopsy,7860.0
153512,autopsy,7680.0
153513,autopsy,604740.0
153514,autopsy,100460.0
153515,autopsy,200.0
153516,autopsy,254910.0
153517,autopsy,508980.0
153518,autopsy,20440.0
153519,autopsy,406680.0
153520,autopsy,134940.0
153521,autopsy,7740.0
153522,autopsy,780.0
153523,autopsy,3840.0
153524,autopsy,931290.0
153525,autopsy,118470.0
153526,autopsy,231720.0
153527,autopsy,2340.0
153528,autopsy,169820.0
153529,autopsy,360.0
153530,autopsy,79080.0
153531,autopsy,47100.0
153532,autopsy,12040.0
153533,autopsy,840.0
153534,autopsy,69372.0
153535,autopsy,352440.0
153536,autopsy,1980.0
153537,autopsy,600.0
153538,autopsy,17580.0
153539,autopsy,2745.0
153540,autopsy,36000.0
153541,autopsy,31740.0
153542,autopsy,1200.0
153543,autopsy,21810.0
153544,autopsy,36000.0
153545,autopsy,7236.0
153546,autopsy,1536225.0
153547,autopsy,83580.0
153548,autopsy,870.0
153549,autopsy,4200.0
153550,autopsy,13110.0
153551,autopsy,36000.0
153552,autopsy,36000.0
153553,autopsy,12000.0
153554,autopsy,16175294.0
153555,autopsy,72420.0
153556,autopsy,32960.0
153557,autopsy,4470.0
153558,autopsy,43200.0
153559,autopsy,97740.0
153560,autopsy,3240.0
153561,autopsy,46380.0
153562,autopsy,5100.0
153563,autopsy,540.0
153564,autopsy,18000.0
153565,autopsy,144070.0
153566,autopsy,81240.0
153567,autopsy,2670.0
153568,autopsy,780.0
153569,autopsy,960.0
153570,autopsy,271602.85714285716
153571,autopsy,16200.0
153572,autopsy,84120.0
153573,autopsy,31200.0
153574,autopsy,439920.0
153575,autopsy,3600.0
153576,autopsy,5460.0
153577,autopsy,17614.285714285714
153578,autopsy,34260.0
153579,autopsy,14134.285714285714
153580,autopsy,16671.428571428572
153581,autopsy,7800.0
153582,autopsy,3840.0
153583,autopsy,5640.0
153584,autopsy,9480.0
153585,autopsy,6510.0
153586,autopsy,60.0
153587,autopsy,36000.0
153588,autopsy,11400.0
153589,autopsy,36000.0
153590,autopsy,8640.0
153591,autopsy,10073.333333333334
153592,autopsy,2040.0
153593,autopsy,58440.0
153594,autopsy,90360.0
153595,autopsy,43200.0
153596,autopsy,65490.0
153597,autopsy,10679801.0
153598,autopsy,26250.0
153599,autopsy,1020.0
153600,autopsy,142800.0
153601,autopsy,1020.0
153602,autopsy,55560.0
153603,autopsy,169700.0
153604,autopsy,3930.0
153605,autopsy,103020.0
153606,autopsy,5323260.0
153607,autopsy,1860.0
153608,autopsy,36210.0
153609,autopsy,3140.0
153610,autopsy,237700.0
153611,autopsy,660.0
153612,autopsy,2460.0
153613,autopsy,39510.0
153614,autopsy,196640.0
153615,autopsy,325590.0
153616,autopsy,9840.0
153617,autopsy,5040.0
153618,autopsy,1725870.0
153619,autopsy,16680.0
153620,autopsy,111640.0
153621,autopsy,33000.0
153622,autopsy,64560.0
153623,autopsy,73020.0
153624,autopsy,3660.0
153625,autopsy,36000.0
153626,autopsy,56520.0
153627,autopsy,960.0
153628,autopsy,1380.0
153629,autopsy,836700.0
153630,autopsy,194720.0
153631,autopsy,413820.0
153632,autopsy,39600.0
153633,autopsy,39600.0
153634,autopsy,39600.0
153635,autopsy,474321.5
153636,autopsy,18390.0
153637,autopsy,10345981.5
153638,autopsy,2880.0
153639,autopsy,43200.0
153640,autopsy,4580.0
153641,autopsy,5070.0
153642,autopsy,22155.0
153643,autopsy,1200.0
153644,autopsy,40050.0
153645,autopsy,17595.0
153646,autopsy,11000.0
153647,autopsy,22500.0
153648,autopsy,36000.0
153649,autopsy,1080.0
153650,autopsy,1620.0
153651,autopsy,18660.0
153652,autopsy,390.0
153653,autopsy,330.0
153654,autopsy,240.0
153655,autopsy,320.0
153656,autopsy,34500.0
153657,autopsy,36000.0
153658,autopsy,840.0
153659,autopsy,69780.0
153660,autopsy,1039386.0
153661,autopsy,78900.0
153662,autopsy,39600.0
153663,autopsy,5550.0
153664,autopsy,4470.0
153665,autopsy,39600.0
153666,autopsy,1320.0
153667,autopsy,152700.0
153668,autopsy,19650.0
153669,autopsy,117780.0
153670,autopsy,1105320.0
153671,autopsy,167760.0
153672,autopsy,546.0
153673,autopsy,12813.333333333334
153674,autopsy,60.0
153675,autopsy,690.0
153676,autopsy,112760.0
153677,autopsy,58920.0
153678,autopsy,11520.0
153679,autopsy,205464.0
153680,autopsy,659827320.0
153681,autopsy,10200.0
153682,autopsy,3150.0
153683,autopsy,169860.0
153684,autopsy,28680.0
153685,autopsy,75960.0
153686,autopsy,32400.0
153687,autopsy,1149930.0
153688,autopsy,9360.0
153689,autopsy,2780.0
153690,autopsy,3540.0
153691,autopsy,2029902.857142857
153692,autopsy,32880.0
153693,autopsy,2775173.5
153694,autopsy,138450.0
153695,autopsy,42390.0
153696,autopsy,3840.0
153697,autopsy,870.0
153698,autopsy,12636.0
153699,autopsy,5880.0
153700,autopsy,180300.0
153701,autopsy,2783220.0
153702,autopsy,17580.0
153703,autopsy,273360.0
153704,autopsy,7500.0
153705,autopsy,43200.0
153706,autopsy,840.0
153707,autopsy,1500.0
153708,autopsy,32400.0
153709,autopsy,519983.0
153710,autopsy,18060.0
153711,autopsy,5140.0
153712,autopsy,85920.0
153713,autopsy,268380.0
153714,autopsy,121320.0
153715,autopsy,1155.0
153716,autopsy,375960.0
153717,autopsy,163800.0
153718,autopsy,60.0
153719,autopsy,2440.0
153720,autopsy,67140.0
153721,autopsy,180.0
153722,autopsy,147360.0
153723,autopsy,10680.0
153724,autopsy,16620.0
153725,autopsy,105560.0
153726,autopsy,4680.0
153727,autopsy,332280.0
153728,autopsy,6326160.0
153729,autopsy,7980.0
153730,autopsy,43200.0
153731,autopsy,1860.0
153732,autopsy,3720.0
153733,autopsy,18480.0
153734,autopsy,12924.0
153735,autopsy,7320.0
153736,autopsy,32400.0
153737,autopsy,21900.0
153738,autopsy,627180.0
153739,autopsy,82980.0
153740,autopsy,180.0
153741,autopsy,3420.0
153742,autopsy,3690.0
153743,autopsy,12240.0
153744,autopsy,6180.0
153745,autopsy,968660.0
153746,autopsy,959200.0
153747,autopsy,1680.0
153748,autopsy,40800.0
153749,autopsy,8100.0
153750,autopsy,8160.0
153751,autopsy,600.0
153752,autopsy,92370.0
153753,autopsy,2220.0
153754,autopsy,296280.0
153755,autopsy,2594970.0
153756,autopsy,32400.0
153757,autopsy,87660.0
153758,autopsy,2040.0
153759,autopsy,86100.0
153760,autopsy,5880.0
153761,autopsy,17340.0
153762,autopsy,127140.0
153763,autopsy,75000.0
153764,autopsy,111300.0
153765,autopsy,11700.0
153766,autopsy,14400.0
153767,autopsy,35040.0
153768,autopsy,14140.0
153769,autopsy,43200.0
153770,autopsy,3300.0
153771,autopsy,205000.0
153772,autopsy,9300.0
153773,autopsy,3900.0
153774,autopsy,15780.0
153775,autopsy,8040.0
153776,autopsy,118.0
153777,autopsy,7080.0
153778,autopsy,3320.0
153779,autopsy,5700.0
153780,autopsy,1400.0
153781,autopsy,20700.0
153782,autopsy,134610.0
153783,autopsy,16980.0
153784,autopsy,21600.0
153785,autopsy,23400.0
153786,autopsy,43200.0
153787,autopsy,36000.0
153788,autopsy,540.0
153789,autopsy,2760.0
153790,autopsy,36000.0
153791,autopsy,21600.0
153792,autopsy,3570.0
153793,autopsy,76980.0
153794,autopsy,3060.0
153795,autopsy,806340.0
153796,autopsy,65520.0
153797,autopsy,170700.0
153798,autopsy,24240.0
153799,autopsy,31644.0
153800,autopsy,43200.0
153801,autopsy,19700340.0
153802,autopsy,60.0
153803,autopsy,23960.0
153804,autopsy,97200.0
153805,autopsy,105956.0
153806,autopsy,241620.0
153807,autopsy,12420.0
153808,autopsy,48900.0
153809,autopsy,45240.0
153810,autopsy,120.0
153811,autopsy,114550.66666666667
153812,autopsy,162220.5
153813,autopsy,326.0
153814,autopsy,51630.0
153815,autopsy,334020.0
153816,autopsy,18257.333333333332
153817,autopsy,774.0
153818,autopsy,6840.0
153819,autopsy,60.0
153820,autopsy,2088.0
153821,autopsy,2190.0
153822,autopsy,253380.0
153823,autopsy,15120.0
153824,autopsy,11760.0
153825,autopsy,3680.0
153826,autopsy,2520.0
153827,autopsy,13866.0
153828,autopsy,67215.0
153829,autopsy,10230.0
153830,autopsy,60.0
153831,autopsy,2460.0
153832,autopsy,100.0
153833,autopsy,17178.0
153834,autopsy,780.0
153835,autopsy,17144.666666666668
153836,autopsy,640350.0
153837,autopsy,50880.0
153838,autopsy,30540.0
153839,autopsy,1500.0
153840,autopsy,16080.0
153841,autopsy,1500.0
153842,autopsy,7340.0
153843,autopsy,4251.0
153844,autopsy,820.5
153845,autopsy,190380.0
153846,autopsy,600.0
153847,autopsy,48360.0
153848,autopsy,101520.0
153849,autopsy,160440.0
153850,autopsy,41479.0
153851,autopsy,2040.0
153852,autopsy,85590.0
153853,autopsy,171747.0
153854,autopsy,71844.0
153855,autopsy,14803.0
153856,autopsy,2220.0
153857,autopsy,98790.0
153858,autopsy,508655.0
153859,autopsy,12120.0
153860,autopsy,7440.0
153861,autopsy,1062.857142857143
153862,autopsy,1620.0
153863,autopsy,21240.0
153864,autopsy,24120.0
153865,autopsy,52.0
153866,autopsy,325.0
153867,autopsy,870.0
153868,autopsy,8880.0
153869,autopsy,22113.0
153870,autopsy,960.0
153871,autopsy,47.0
153872,autopsy,85386.0
153873,autopsy,1070373.3333333333
153874,autopsy,143920.0
153875,autopsy,220195200.0
153876,autopsy,422640.0
153877,autopsy,4479.0
153878,autopsy,1020540.0
153879,autopsy,3120.0
153880,autopsy,300.0
153881,autopsy,83190.0
153882,autopsy,89280.0
153883,autopsy,2921.0
153884,autopsy,234840.0
153885,autopsy,418.0
153886,autopsy,71400.0
153887,autopsy,10965.0
153888,autopsy,11760.0
153889,autopsy,2940.0
153890,autopsy,840.0
153891,autopsy,169921.0
153892,autopsy,202.0
153893,autopsy,928.5
153894,autopsy,105892.75
153895,autopsy,139897.33333333334
153896,autopsy,2760.0
153897,autopsy,83160.0
153898,autopsy,33886.857142857145
153899,autopsy,315.5
153900,autopsy,36480.0
153901,autopsy,62220.0
153902,autopsy,120.0
153903,autopsy,88500.0
153904,autopsy,7265192.0
153905,autopsy,82774.0
153906,autopsy,980.0
153907,autopsy,1440.0
153908,autopsy,264623.0
153909,autopsy,3660.0
153910,autopsy,11516.0
153911,autopsy,21060.0
153912,autopsy,710370.0
153913,autopsy,483.0
153914,autopsy,54948.0
153915,autopsy,171840.0
153916,autopsy,23730.0
153917,autopsy,1537.0
153918,autopsy,9984048.0
153919,autopsy,349860.0
153920,autopsy,30338.5
153921,autopsy,213926.0
153922,autopsy,10500.0
153923,autopsy,2160.0
153924,autopsy,119.0
153925,autopsy,13980.0
153926,autopsy,60.0
153927,autopsy,2731530.0
153928,autopsy,75540.0
153929,autopsy,31200.0
153930,autopsy,4981.5
153931,autopsy,2297.0
153932,autopsy,81240.0
153933,autopsy,443940.0
153934,autopsy,360.0
153935,autopsy,13980.0
153936,autopsy,13860.0
153937,autopsy,540.0
153938,autopsy,986160.0
153939,autopsy,145620.0
153940,autopsy,2311.0
153941,autopsy,6377820.0
153942,autopsy,404880.0
153943,autopsy,10680.0
153944,autopsy,323040.0
153945,autopsy,139440.0
153946,autopsy,1380.0
153947,autopsy,60.0
153948,autopsy,1830.0
153949,autopsy,120.0
153950,autopsy,180.0
153951,autopsy,683194.0
153952,autopsy,1779.5
153953,autopsy,49815.0
153954,autopsy,41.0
153955,autopsy,3802721.5
153956,autopsy,6796.0
153957,autopsy,250.5
153958,autopsy,116493.5
153959,autopsy,10103.0
153960,autopsy,241216.0
153961,autopsy,214260.0
153962,autopsy,243780.0
153963,autopsy,11328300.0
153964,autopsy,61020.0
153965,autopsy,22486.333333333332
153966,autopsy,72600.0
153967,autopsy,180.0
153968,autopsy,180900.0
153969,autopsy,119700.0
153970,autopsy,109740.0
153971,autopsy,77280.0
153972,autopsy,26520.0
153973,autopsy,6089.0
153974,autopsy,5162.0
153975,autopsy,76020.0
153976,autopsy,1596.0
153977,autopsy,447120.0
153978,autopsy,3135.6666666666665
153979,autopsy,3140.0
153980,autopsy,101.0
153981,autopsy,7767.0
153982,autopsy,3300.0
153983,autopsy,165027.0
153984,autopsy,55480.0
153985,autopsy,1320.0
153986,autopsy,435480.0
153987,autopsy,4140.0
153988,autopsy,72540.0
153989,autopsy,179920.0
153990,autopsy,85440.0
153991,autopsy,1242360.0
153992,autopsy,12099.0
153993,autopsy,38970.0
153994,autopsy,402570.0
153995,autopsy,31560.0
153996,autopsy,29268.0
153997,autopsy,133980.0
153998,autopsy,30148.0
153999,autopsy,7574.666666666667
154000,autopsy,339910.0
154001,autopsy,120.0
154002,autopsy,3810.0
154003,autopsy,639310.3333333334
154004,autopsy,14.0
154005,autopsy,16395.0
154006,autopsy,35400.0
154007,autopsy,103.0
154008,autopsy,1734840.0
154009,autopsy,3126.0
154010,autopsy,2223.5
154011,autopsy,3724.0
154012,autopsy,2400.0
154013,autopsy,276060.0
154014,autopsy,6300.0
154015,autopsy,1816020.0
154016,autopsy,74940.0
154017,autopsy,1650.0
154018,autopsy,475980.0
154019,autopsy,119838.0
154020,autopsy,245850.0
154021,autopsy,58470.0
154022,autopsy,78240.0
154023,autopsy,1350.0
154024,autopsy,5760.0
154025,autopsy,600.0
154026,autopsy,3180.0
154027,autopsy,538200.0
154028,autopsy,1620.0
154029,autopsy,18660.0
154030,autopsy,99780.0
154031,autopsy,30794.333333333332
154032,autopsy,33300.0
154033,autopsy,2826240.0
154034,autopsy,37768.0
154035,autopsy,1020.0
154036,autopsy,120.0
154037,autopsy,38880.0
154038,autopsy,15460.0
154039,autopsy,39180.0
154040,autopsy,49460.0
154041,autopsy,15341.4
154042,autopsy,67.0
154043,autopsy,609002.0
154044,autopsy,8460.0
154045,autopsy,120.0
154046,autopsy,8280.0
154047,autopsy,173940.0
154048,autopsy,1344.0
154049,autopsy,60.0
154050,autopsy,15300.0
154051,autopsy,28080.0
154052,autopsy,3779.0
154053,autopsy,86148.0
154054,autopsy,56809.5
154055,autopsy,605391.0
154056,autopsy,4081.0
154057,autopsy,3120.0
154058,autopsy,15020.0
154059,autopsy,33448.666666666664
154060,autopsy,2800.5
154061,autopsy,53856.0
154062,autopsy,4920.0
154063,autopsy,4320.0
154064,autopsy,51450.0
154065,autopsy,158220.0
154066,autopsy,5760.0
154067,autopsy,2869140.0
154068,autopsy,402260.0
154069,autopsy,61755.0
154070,autopsy,80220.0
154071,autopsy,3480.0
154072,autopsy,1436280.0
154073,autopsy,255.0
154074,autopsy,270120.0
154075,autopsy,147000.0
154076,autopsy,111.0
154077,autopsy,12021.0
154078,autopsy,467.0
154079,autopsy,387.3333333333333
154080,autopsy,569.0
154081,autopsy,12113.0
154082,autopsy,322.0
154083,autopsy,1718.0
154084,autopsy,52.0
154085,autopsy,1056109.75
154086,autopsy,30426.0
154087,autopsy,1124278.0
154088,autopsy,4360.0
154089,autopsy,2142.0
154090,autopsy,159.0
154091,autopsy,4991.0
154092,autopsy,2053.0
154093,autopsy,6801.0
154094,autopsy,334439.0
154095,autopsy,89074.0
154096,autopsy,12840.0
154097,autopsy,85440.0
154098,autopsy,1136.0
154099,autopsy,1574.0
154100,autopsy,5705039.0
154101,autopsy,59.5
154102,autopsy,78660.0
154103,autopsy,2118240.0
154104,autopsy,469.0
154105,autopsy,780.0
154106,autopsy,61440.0
154107,autopsy,6840.0
154108,autopsy,9976.0
